ParameterName,IsAnomaly,ActualValue,ExpectedValue,Time
Temperature,Yes,96,73.27856311498856,01/03/2024 10:45:06
Temperature,Yes,0,16.73445407707957,01/03/2024 10:45:01
Temperature,Yes,95,72.1558900925686,01/03/2024 10:44:55
Temperature,Yes,4,20.71798163933158,01/03/2024 10:44:42
Temperature,Yes,94,80.96907542167304,01/03/2024 10:44:41
Temperature,Yes,4,18.22282163014393,01/03/2024 10:44:29
Temperature,Yes,94,100.12208574065266,01/03/2024 10:44:27
Temperature,Yes,97,78.84971880714177,01/03/2024 10:44:18
Temperature,Yes,2,11.654789274667738,01/03/2024 10:44:16
Temperature,Yes,2,27.19536327396023,01/03/2024 10:44:14
Temperature,Yes,99,74.0947239715979,01/03/2024 10:44:13
Temperature,Yes,96,117.14116870283199,01/03/2024 10:44:12
Temperature,Yes,0,12.038934052495756,01/03/2024 10:44:10
Temperature,Yes,98,106.78985512554354,01/03/2024 10:44:06
Temperature,Yes,97,79.581167766079,01/03/2024 10:44:01
Temperature,Yes,93,83.4207184575812,01/03/2024 10:43:51
Temperature,Yes,99,76.00467587449414,01/03/2024 10:43:47
Temperature,Yes,4,12.454540751699492,01/03/2024 10:43:43
Temperature,Yes,3,22.45092987637069,01/03/2024 10:43:41
Temperature,Yes,3,0,01/03/2024 10:43:40
Temperature,Yes,99,67.12898598026386,01/03/2024 10:43:17
Temperature,Yes,1,15.359955856103998,01/03/2024 10:43:09
Temperature,Yes,94,67.59032853452078,01/03/2024 10:42:31
Temperature,Yes,2,28.242900730067365,01/03/2024 10:42:30
Temperature,Yes,92,80.55194860246948,01/03/2024 10:42:01
Temperature,Yes,93,87.05287813391894,01/03/2024 10:41:58
Temperature,Yes,93,70.38656686747318,01/03/2024 10:41:25
Temperature,Yes,99,84.2241941333031,01/03/2024 10:41:13
Temperature,Yes,97,84.93367397129205,01/03/2024 10:40:48
Temperature,Yes,95,70.92632507791707,01/03/2024 10:40:41
Temperature,Yes,1,9.248964098174639,01/03/2024 10:40:30
Temperature,Yes,96,100.9697128747992,01/03/2024 10:40:25
Temperature,Yes,96,63.19743947764493,01/03/2024 10:40:02
Temperature,Yes,91,86.55552121691396,01/03/2024 10:39:53
Temperature,Yes,1,28.968554037030277,01/03/2024 10:39:28
Temperature,Yes,1,31.0310685586521,01/03/2024 10:39:08
Temperature,Yes,99,72.05285906619986,01/03/2024 10:39:05
Temperature,Yes,99,109.5588262888557,01/03/2024 10:38:37
Temperature,Yes,1,29.213971557309428,01/03/2024 10:38:31
Temperature,Yes,95,101.13883377167423,01/03/2024 10:38:22
Temperature,Yes,2,9.27977085563652,01/03/2024 10:38:20
Temperature,Yes,97,87.76952118229005,01/03/2024 10:38:16
Temperature,Yes,96,91.05794211570853,01/03/2024 10:38:11
Temperature,Yes,1,0,01/03/2024 10:38:09
Temperature,Yes,99,71.49726836315588,01/03/2024 10:38:07
Temperature,Yes,1,11.540266535410387,01/03/2024 10:37:34
Temperature,Yes,95,65.07502139880641,01/03/2024 10:37:31
Temperature,Yes,2,28.093659438925563,01/03/2024 10:37:30
Temperature,Yes,91,75.07121533414379,01/03/2024 10:37:27
Temperature,Yes,93,108.40233681835898,01/03/2024 10:37:24
Temperature,Yes,96,83.32028205580822,01/03/2024 10:37:23
Temperature,Yes,96,75.71211973880983,01/03/2024 10:36:25
Temperature,Yes,94,55.7389069365774,01/03/2024 10:36:18
Temperature,Yes,99,78.41953894303177,01/03/2024 10:36:04
Temperature,Yes,98,85.83541501346618,01/03/2024 10:35:49
Temperature,Yes,91,63.991262971872416,01/03/2024 10:35:43
Temperature,Yes,96,66.06460842244141,01/03/2024 10:35:38
Temperature,Yes,1,25.480361328313062,01/03/2024 10:35:29
Temperature,Yes,97,79.93907112177233,01/03/2024 10:35:19
Temperature,Yes,1,0,01/03/2024 10:35:03
Temperature,Yes,99,93.4332162082454,01/03/2024 10:35:01
Temperature,Yes,1,10.308613250445982,01/03/2024 10:34:43
Temperature,Yes,97,67.98281340666671,01/03/2024 10:34:37
Temperature,Yes,1,27.18224943064553,01/03/2024 10:34:36
Temperature,Yes,46,72.05060103433767,01/03/2024 10:34:18
Temperature,Yes,76,82.22183437436153,01/03/2024 10:34:16
Temperature,Yes,84,7.598923171163531,01/03/2024 10:33:56
Temperature,Yes,25,18.669301169696304,01/03/2024 10:33:44
Temperature,Yes,10,111.21828189394617,01/03/2024 10:33:42
Temperature,Yes,13,71.90506561862395,01/03/2024 10:33:38
Temperature,Yes,97,58.13090101625635,01/03/2024 10:33:25
Temperature,Yes,43,40.18317420783689,01/03/2024 10:33:00
Temperature,Yes,7,78.24785826628901,01/03/2024 10:32:54
Temperature,Yes,89,25.18208015183774,01/03/2024 10:32:47
Temperature,Yes,2,74.85588566800625,01/03/2024 10:32:43
Temperature,Yes,36,81.74815338814437,01/03/2024 10:32:39
Temperature,Yes,1,6.213001900075329,01/03/2024 10:32:32
Temperature,Yes,49,17.06058881264311,01/03/2024 10:32:27
Temperature,Yes,4,7.956877141961754,01/03/2024 10:32:14
Temperature,Yes,70,86.85575274687615,01/03/2024 10:32:06
Temperature,Yes,20,106.03550164514294,01/03/2024 10:31:51
Temperature,Yes,37,13.355548466015154,01/03/2024 10:31:35
Temperature,Yes,75,77.22488290269204,01/03/2024 10:31:30
Temperature,Yes,6,17.546504779282387,01/03/2024 10:31:26
Temperature,Yes,38,73.1397638653114,01/03/2024 10:31:22
Temperature,Yes,52,75.23649434825113,01/03/2024 10:31:09
Temperature,Yes,38,69.11706993563476,01/03/2024 10:31:04
Temperature,Yes,59,82.18857441790723,01/03/2024 10:30:44
Temperature,Yes,28,90.31430545150641,01/03/2024 10:30:40
Temperature,Yes,12,76.11821868461459,01/03/2024 10:30:34
Temperature,Yes,99,19.694860768547308,01/03/2024 10:30:25
Temperature,Yes,33,30.088063160116942,01/03/2024 10:30:23
Temperature,Yes,36,9.68398018379994,01/03/2024 10:30:17
Temperature,Yes,65,85.5947453592097,01/03/2024 10:30:16
Temperature,Yes,50,74.02762436652655,01/03/2024 10:30:10
Temperature,Yes,44,7.371055177321318,01/03/2024 10:30:02
Temperature,Yes,90,0,01/03/2024 10:29:51
Temperature,Yes,12,8.475317104536561,01/03/2024 10:29:40
Temperature,Yes,28,64.81366392484591,01/03/2024 10:29:34
Temperature,Yes,15,29.223567519572345,01/03/2024 10:29:33
Temperature,Yes,21,0,01/03/2024 10:29:32
Temperature,Yes,26,7.9403184184989275,01/03/2024 10:29:29
Temperature,Yes,38,27.13049137442166,01/03/2024 10:29:21
Temperature,Yes,30,79.8906104085121,01/03/2024 10:29:11
Temperature,Yes,64,82.12548148687294,01/03/2024 10:29:06
Temperature,Yes,38,71.32328203802223,01/03/2024 10:29:00
Temperature,Yes,23,84.4289607605096,01/03/2024 10:28:55
Temperature,Yes,12,13.646252760934857,01/03/2024 10:26:43
Temperature,Yes,98,84.53297593189994,01/03/2024 10:26:22
Temperature,Yes,35,9.461782112723071,01/03/2024 10:26:07
Temperature,Yes,26,0,01/03/2024 10:25:59
Temperature,Yes,68,25.143433935559823,01/03/2024 10:25:58
Temperature,Yes,98,86.6651934901285,01/03/2024 10:25:50
Temperature,Yes,31,19.917619559957462,01/03/2024 10:25:49
Temperature,Yes,1,73.72583726509315,01/03/2024 10:25:22
Temperature,Yes,92,70.88782488844373,01/03/2024 10:25:09
Temperature,Yes,69,91.62393208166712,01/03/2024 10:24:59
Temperature,Yes,99,77.79394795198037,01/04/2024 07:16:50
Temperature,Yes,95,73.15459015529692,01/04/2024 07:15:35
Temperature,Yes,97,83.02929341184526,01/04/2024 07:13:44
Temperature,Yes,97,86.23184621725179,01/04/2024 07:13:34
Temperature,Yes,99,106.02639273800561,01/04/2024 07:13:29
Temperature,Yes,95,69.01319743007282,01/04/2024 07:13:09
Temperature,Yes,95,85.81148110201075,01/04/2024 07:10:49
Temperature,Yes,98,83.75688667459579,01/04/2024 07:09:59
Temperature,Yes,96,76.23794964500219,01/04/2024 07:09:39
Temperature,Yes,97,91.77246080927074,01/04/2024 07:08:59
Temperature,Yes,97,81.56041118163645,01/04/2024 07:06:54
Temperature,Yes,10,16.95287617181411,01/03/2024 11:49:26
Temperature,Yes,9,33.76894188014626,01/03/2024 11:49:06
Temperature,Yes,97,73.45051134201877,01/03/2024 11:48:16
Temperature,Yes,8,32.99052543120828,01/03/2024 11:47:30
Temperature,Yes,10,31.96977298827644,01/03/2024 11:47:20
Temperature,Yes,2,28.118927275183697,01/03/2024 11:46:15
Temperature,Yes,5,0,01/03/2024 11:46:10
Temperature,Yes,6,26.656739617555935,01/03/2024 11:44:05
Temperature,Yes,0,30.138926413961542,01/03/2024 11:43:50
Temperature,Yes,95,81.5157631072687,01/03/2024 11:43:30
Temperature,Yes,4,34.66958664899039,01/03/2024 11:43:15
Temperature,Yes,4,8.929213891469315,01/03/2024 11:43:00
Temperature,Yes,4,29.52791071521068,01/03/2024 11:42:10
Temperature,Yes,10,23.681402944557643,01/03/2024 11:41:30
Temperature,Yes,4,16.10480224442454,01/03/2024 11:41:05
Temperature,Yes,7,36.96585985856803,01/03/2024 11:40:15
Temperature,Yes,95,103.87188869356723,01/03/2024 11:39:20
Temperature,Yes,4,10.65983937882437,01/03/2024 11:37:44
Temperature,Yes,8,33.3710861079105,01/03/2024 11:36:04
Temperature,Yes,8,14.988225212594259,01/03/2024 11:33:44
Temperature,Yes,97,89.04220646060126,01/03/2024 11:32:39
Temperature,Yes,4,9.143225575889325,01/03/2024 11:32:19
Temperature,Yes,7,0,01/03/2024 11:32:14
Temperature,Yes,99,88.08682135674641,01/03/2024 11:32:04
Temperature,Yes,10,19.875440104094906,01/03/2024 11:31:29
Temperature,Yes,8,13.52148043797788,01/03/2024 11:31:04
Temperature,Yes,97,76.5474250202954,01/03/2024 11:30:19
Temperature,Yes,1,0,01/03/2024 11:30:09
Temperature,Yes,5,0.13718874075139809,01/03/2024 11:29:49
Temperature,Yes,98,73.85914993500836,01/03/2024 11:29:39
Temperature,Yes,8,23.656188038982997,01/03/2024 11:28:59
Temperature,Yes,1,19.54788621432988,01/03/2024 11:28:49
Temperature,Yes,98,81.2890547197392,01/03/2024 11:27:58
Temperature,Yes,98,91.09559051140373,01/03/2024 11:27:28
Temperature,Yes,95,85.6070831923095,01/03/2024 11:27:18
Temperature,Yes,99,94.11323270658589,01/03/2024 11:25:58
Temperature,Yes,2,35.894689377633966,01/03/2024 11:25:38
Temperature,Yes,98,61.550001758081805,01/03/2024 11:25:33
Temperature,Yes,9,34.11791953552487,01/03/2024 11:25:18
Temperature,Yes,3,17.55868934665005,01/03/2024 11:25:08
Temperature,Yes,0,20.152171213817685,01/03/2024 11:24:48
Temperature,Yes,1,25.32939095768877,01/03/2024 11:24:18
Temperature,Yes,97,79.42149028197456,01/03/2024 11:24:13
Temperature,Yes,4,13.326501600472652,01/03/2024 11:22:58
Temperature,Yes,96,66.42233173192223,01/03/2024 11:22:13
Temperature,Yes,97,89.734104691355,01/03/2024 11:21:43
Temperature,Yes,1,21.160858806825267,01/03/2024 11:21:08
Temperature,Yes,4,21.581862124517926,01/03/2024 11:20:28
Temperature,Yes,95,76.23136474788734,01/03/2024 11:20:23
Temperature,Yes,99,104.00495534422328,01/03/2024 11:20:03
Temperature,Yes,94,72.77444441590006,01/03/2024 11:19:28
Temperature,Yes,0,13.238248561968078,01/03/2024 11:18:17
Temperature,Yes,2,23.984691505120708,01/03/2024 11:17:12
Temperature,Yes,94,48.57415059138296,01/03/2024 11:16:52
Temperature,Yes,4,55.24945101942856,01/03/2024 11:16:47
Temperature,Yes,1,6.201179290918706,01/03/2024 11:15:52
Temperature,Yes,1,20.668057830156883,01/03/2024 11:12:17
Temperature,Yes,94,64.9337869777047,01/03/2024 11:11:22
Temperature,Yes,97,88.3750081562275,01/03/2024 11:10:32
Temperature,Yes,95,70.88361863577572,01/03/2024 11:08:11
Temperature,Yes,97,77.52725345247568,01/03/2024 11:06:16
Temperature,Yes,2,10.391892669927252,01/03/2024 11:06:01
Temperature,Yes,98,106.10554707515566,01/03/2024 11:05:36
Temperature,Yes,95,71.19868996451261,01/03/2024 11:04:56
Temperature,Yes,4,8.572427794564538,01/03/2024 11:03:01
Temperature,Yes,95,83.6261189087211,01/03/2024 11:01:31
Temperature,Yes,94,68.88145689769794,01/03/2024 11:01:06
Temperature,Yes,97,92.50486630014103,01/03/2024 11:00:35
Temperature,Yes,96,108.28754014297314,01/03/2024 10:59:55
Temperature,Yes,98,74.1348598461704,01/03/2024 10:59:35
Temperature,Yes,96,79.06054996179965,01/03/2024 10:57:25
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,73.32093446300647,01/03/2024 10:54:25
Temperature,Yes,98,83.34393538330585,01/03/2024 10:53:45
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,10.08599284919677,01/03/2024 10:46:59
Temperature,Yes,96,74.09105646601927,01/03/2024 10:45:06
Temperature,Yes,0,17.13257095460873,01/03/2024 10:45:01
Temperature,Yes,95,73.01541211342729,01/03/2024 10:44:55
Temperature,Yes,4,19.771265960255636,01/03/2024 10:44:42
Temperature,Yes,94,82.08697009903612,01/03/2024 10:44:41
Temperature,Yes,4,16.86622243506382,01/03/2024 10:44:29
Temperature,Yes,94,100.27156648076593,01/03/2024 10:44:27
Temperature,Yes,97,77.61815629371333,01/03/2024 10:44:18
Temperature,Yes,2,10.446339097055635,01/03/2024 10:44:16
Temperature,Yes,2,28.500908338703365,01/03/2024 10:44:14
Temperature,Yes,99,72.22002293921933,01/03/2024 10:44:13
Temperature,Yes,96,118.50924807337475,01/03/2024 10:44:12
Temperature,Yes,0,10.646223045467442,01/03/2024 10:44:10
Temperature,Yes,98,108.28689574404488,01/03/2024 10:44:06
Temperature,Yes,97,82.19426786212635,01/03/2024 10:44:01
Temperature,Yes,99,74.70528257930751,01/03/2024 10:43:47
Temperature,Yes,4,13.973376142221069,01/03/2024 10:43:43
Temperature,Yes,99,69.67219987039873,01/03/2024 10:43:17
Temperature,Yes,91,115.49372147727632,01/03/2024 10:43:14
Temperature,Yes,1,19.916576658360555,01/03/2024 10:43:09
Temperature,Yes,94,66.87093528704264,01/03/2024 10:42:31
Temperature,Yes,2,28.76051107330481,01/03/2024 10:42:30
Temperature,Yes,92,80.59391647701307,01/03/2024 10:42:01
Temperature,Yes,93,87.37315430887561,01/03/2024 10:41:58
Temperature,Yes,93,70.31850973583119,01/03/2024 10:41:25
Temperature,Yes,99,84.30047084861323,01/03/2024 10:41:13
Temperature,Yes,97,85.02533383791925,01/03/2024 10:40:48
Temperature,Yes,95,70.7087841198752,01/03/2024 10:40:41
Temperature,Yes,1,9.051628124749563,01/03/2024 10:40:30
Temperature,Yes,96,100.75996520507402,01/03/2024 10:40:25
Temperature,Yes,96,63.36384914504367,01/03/2024 10:40:02
Temperature,Yes,91,86.35670478071886,01/03/2024 10:39:53
Temperature,Yes,1,29.10601690398916,01/03/2024 10:39:28
Temperature,Yes,1,30.882055333935114,01/03/2024 10:39:08
Temperature,Yes,99,71.86336096443678,01/03/2024 10:39:05
Temperature,Yes,99,109.74563687584615,01/03/2024 10:38:37
Temperature,Yes,1,29.385716658968942,01/03/2024 10:38:31
Temperature,Yes,95,101.07320397193908,01/03/2024 10:38:22
Temperature,Yes,2,9.465919183793366,01/03/2024 10:38:20
Temperature,Yes,97,87.58342867355272,01/03/2024 10:38:16
Temperature,Yes,96,90.87164978516233,01/03/2024 10:38:11
Temperature,Yes,1,0,01/03/2024 10:38:09
Temperature,Yes,99,71.6867121565171,01/03/2024 10:38:07
Temperature,Yes,1,11.418181697062133,01/03/2024 10:37:34
Temperature,Yes,95,64.8517062477053,01/03/2024 10:37:31
Temperature,Yes,2,28.22128449931798,01/03/2024 10:37:30
Temperature,Yes,91,75.2991273624355,01/03/2024 10:37:27
Temperature,Yes,93,108.59344586078811,01/03/2024 10:37:24
Temperature,Yes,96,83.08754661067442,01/03/2024 10:37:23
Temperature,Yes,96,75.97218085435921,01/03/2024 10:36:25
Temperature,Yes,94,55.36452694664802,01/03/2024 10:36:18
Temperature,Yes,99,78.46182338473473,01/03/2024 10:36:04
Temperature,Yes,98,85.39446431571956,01/03/2024 10:35:49
Temperature,Yes,91,63.56283377670224,01/03/2024 10:35:43
Temperature,Yes,96,65.32357705599497,01/03/2024 10:35:38
Temperature,Yes,1,26.16724142093277,01/03/2024 10:35:29
Temperature,Yes,97,78.59741926457124,01/03/2024 10:35:19
Temperature,Yes,1,10.313737414527282,01/03/2024 10:34:43
Temperature,Yes,97,79.00255278272405,01/03/2024 10:34:37
Temperature,Yes,1,19.128515179590853,01/03/2024 10:34:36
Temperature,Yes,5,13.305767829803841,01/03/2024 10:34:17
Temperature,Yes,99,80.81796916905958,01/03/2024 10:34:12
Temperature,Yes,3,14.349132982883184,01/03/2024 10:34:08
Temperature,Yes,99,76.03243662395894,01/03/2024 10:34:03
Temperature,Yes,97,79.14307493475962,01/03/2024 10:33:50
Temperature,Yes,95,72.31778983919622,01/03/2024 10:33:45
Temperature,Yes,97,79.2190942561785,01/03/2024 10:33:25
Temperature,Yes,98,93.25287529283268,01/03/2024 10:33:21
Temperature,Yes,98,77.46256993525556,01/03/2024 10:33:15
Temperature,Yes,0,16.837839991366828,01/03/2024 10:33:06
Temperature,Yes,2,28.899812761983476,01/03/2024 10:33:04
Temperature,Yes,98,88.40496083414901,01/03/2024 10:32:57
Temperature,Yes,96,74.99427898342805,01/03/2024 10:32:51
Temperature,Yes,2,8.229219186126485,01/03/2024 10:32:43
Temperature,Yes,1,0,01/03/2024 10:32:32
Temperature,Yes,94,65.19763661783887,01/03/2024 10:32:17
Temperature,Yes,97,64.29611506470562,01/03/2024 10:32:15
Temperature,Yes,4,31.494490639647324,01/03/2024 10:32:14
Temperature,Yes,2,0,01/03/2024 10:32:13
Temperature,Yes,4,27.514363453956854,01/03/2024 10:32:03
Temperature,Yes,95,82.5723608552375,01/03/2024 10:31:53
Temperature,Yes,96,83.86122945440731,01/03/2024 10:31:47
Temperature,Yes,98,73.32700844396685,01/03/2024 10:31:41
Temperature,Yes,97,87.09967345774487,01/03/2024 10:31:36
Temperature,Yes,1,15.467868367324595,01/03/2024 10:31:17
Temperature,Yes,97,87.19432146565102,01/03/2024 10:30:56
Temperature,Yes,94,103.40594585577676,01/03/2024 10:30:50
Temperature,Yes,3,7.902362572594619,01/03/2024 10:30:41
Temperature,Yes,94,86.60205730670427,01/03/2024 10:30:38
Temperature,Yes,2,0,01/03/2024 10:30:33
Temperature,Yes,5,27.80868729945261,01/03/2024 10:30:32
Temperature,Yes,99,85.22238192048763,01/03/2024 10:30:25
Temperature,Yes,3,22.585548133824105,01/03/2024 10:30:24
Temperature,Yes,3,8.962256143566089,01/03/2024 10:30:00
Temperature,Yes,99,74.65299729022458,01/03/2024 10:29:58
Temperature,Yes,98,69.91417147733199,01/03/2024 10:29:54
Temperature,Yes,94,79.29167106179635,01/03/2024 10:29:09
Temperature,Yes,96,69.32061408066343,01/03/2024 10:29:07
Temperature,Yes,98,80.62627289589463,01/03/2024 10:29:05
Temperature,Yes,1,7.261827163014074,01/03/2024 10:28:53
Temperature,Yes,94,86.28552810812201,01/03/2024 10:28:45
Temperature,Yes,5,22.121080663520246,01/03/2024 10:26:41
Temperature,Yes,99,110.75145794639673,01/03/2024 10:26:39
Temperature,Yes,99,72.32605262498925,01/03/2024 10:26:35
Temperature,Yes,98,60.96564682239973,01/03/2024 10:26:22
Temperature,Yes,3,9.203038623369704,01/03/2024 10:26:06
Temperature,Yes,2,35.9462075022485,01/03/2024 10:25:57
Temperature,Yes,98,78.44295068965135,01/03/2024 10:25:50
Temperature,Yes,3,21.729903950077503,01/03/2024 10:25:43
Temperature,Yes,97,78.44217035563454,01/03/2024 10:25:39
Temperature,Yes,99,78.0195270259371,01/03/2024 10:25:35
Temperature,Yes,1,11.247365382960094,01/03/2024 10:25:28
Temperature,Yes,1,21.27675271623598,01/03/2024 10:25:22
Temperature,Yes,1,9.039162315858968,01/03/2024 10:25:00
Temperature,Yes,99,88.19718614334741,01/03/2024 10:24:52
Temperature,Yes,99,81.53272042232426,01/04/2024 07:16:50
Temperature,Yes,95,71.1194629710529,01/04/2024 07:15:35
Temperature,Yes,97,83.17909436795541,01/04/2024 07:13:44
Temperature,Yes,97,85.19861578476572,01/04/2024 07:13:34
Temperature,Yes,99,106.85492739241698,01/04/2024 07:13:29
Temperature,Yes,95,68.23061890994381,01/04/2024 07:13:09
Temperature,Yes,95,86.39437147815777,01/04/2024 07:10:49
Temperature,Yes,98,83.54597281831975,01/04/2024 07:09:59
Temperature,Yes,96,76.42828776644328,01/04/2024 07:09:39
Temperature,Yes,97,81.21054133293318,01/04/2024 07:06:54
Temperature,Yes,10,16.90287666923998,01/03/2024 11:49:26
Temperature,Yes,9,33.82674422381659,01/03/2024 11:49:06
Temperature,Yes,97,73.12132492116251,01/03/2024 11:48:16
Temperature,Yes,8,33.2804579407177,01/03/2024 11:47:30
Temperature,Yes,10,31.8149550666264,01/03/2024 11:47:20
Temperature,Yes,2,27.819960768255882,01/03/2024 11:46:15
Temperature,Yes,5,0,01/03/2024 11:46:10
Temperature,Yes,6,26.497396295591926,01/03/2024 11:44:05
Temperature,Yes,0,29.835345104579645,01/03/2024 11:43:50
Temperature,Yes,95,81.82052794157563,01/03/2024 11:43:30
Temperature,Yes,4,34.927010849171815,01/03/2024 11:43:15
Temperature,Yes,4,8.981955029698401,01/03/2024 11:43:00
Temperature,Yes,4,29.837394587469348,01/03/2024 11:42:10
Temperature,Yes,10,23.993257202608145,01/03/2024 11:41:30
Temperature,Yes,4,16.319895173672492,01/03/2024 11:41:05
Temperature,Yes,7,36.749349489994074,01/03/2024 11:40:15
Temperature,Yes,95,103.90386957604937,01/03/2024 11:39:20
Temperature,Yes,4,10.940992597061943,01/03/2024 11:37:44
Temperature,Yes,8,33.05242263909774,01/03/2024 11:36:04
Temperature,Yes,8,15.368985384236598,01/03/2024 11:33:44
Temperature,Yes,97,89.27810843718699,01/03/2024 11:32:39
Temperature,Yes,4,8.892999210978727,01/03/2024 11:32:19
Temperature,Yes,7,0,01/03/2024 11:32:14
Temperature,Yes,99,87.65050009616833,01/03/2024 11:32:04
Temperature,Yes,10,20.235407550644567,01/03/2024 11:31:29
Temperature,Yes,8,13.998168344406995,01/03/2024 11:31:04
Temperature,Yes,97,76.193622283634,01/03/2024 11:30:19
Temperature,Yes,1,0,01/03/2024 11:30:09
Temperature,Yes,5,0,01/03/2024 11:29:49
Temperature,Yes,98,73.46154871623244,01/03/2024 11:29:39
Temperature,Yes,8,23.20804325828303,01/03/2024 11:28:59
Temperature,Yes,1,19.93472893022099,01/03/2024 11:28:49
Temperature,Yes,98,81.83026728024853,01/03/2024 11:27:58
Temperature,Yes,98,91.50350846304931,01/03/2024 11:27:28
Temperature,Yes,95,86.22649277093412,01/03/2024 11:27:18
Temperature,Yes,2,34.97754486466554,01/03/2024 11:25:38
Temperature,Yes,98,61.88829185638822,01/03/2024 11:25:33
Temperature,Yes,9,35.124470515505365,01/03/2024 11:25:18
Temperature,Yes,3,17.081104968922357,01/03/2024 11:25:08
Temperature,Yes,0,20.646989259253342,01/03/2024 11:24:48
Temperature,Yes,1,23.930434602652127,01/03/2024 11:24:18
Temperature,Yes,97,80.06523962383096,01/03/2024 11:24:13
Temperature,Yes,4,10.566379227340159,01/03/2024 11:22:58
Temperature,Yes,96,70.1613550494345,01/03/2024 11:22:13
Temperature,Yes,1,15.621878172642678,01/03/2024 11:21:08
Temperature,Yes,4,18.07568186974515,01/03/2024 11:20:28
Temperature,Yes,95,79.56070027283812,01/03/2024 11:20:23
Temperature,Yes,94,74.26657799316087,01/03/2024 11:19:28
Temperature,Yes,0,12.594273415814342,01/03/2024 11:18:17
Temperature,Yes,2,24.02654549527663,01/03/2024 11:17:12
Temperature,Yes,94,48.55431033066367,01/03/2024 11:16:52
Temperature,Yes,4,55.767871186389165,01/03/2024 11:16:47
Temperature,Yes,93,46.74010034627403,01/03/2024 11:16:42
Temperature,Yes,1,6.171302104832392,01/03/2024 11:15:52
Temperature,Yes,1,20.329535433966143,01/03/2024 11:12:17
Temperature,Yes,94,64.6104235949139,01/03/2024 11:11:22
Temperature,Yes,97,88.23248498706332,01/03/2024 11:10:32
Temperature,Yes,95,70.64107751021632,01/03/2024 11:08:11
Temperature,Yes,97,77.54221821617227,01/03/2024 11:06:16
Temperature,Yes,2,10.213037032794986,01/03/2024 11:06:01
Temperature,Yes,98,106.10733003945977,01/03/2024 11:05:36
Temperature,Yes,95,71.1879155251637,01/03/2024 11:04:56
Temperature,Yes,4,8.77122259067304,01/03/2024 11:03:01
Temperature,Yes,95,83.51544367188481,01/03/2024 11:01:31
Temperature,Yes,94,68.65951155559377,01/03/2024 11:01:06
Temperature,Yes,97,92.58791385452928,01/03/2024 11:00:35
Temperature,Yes,96,108.38096601796383,01/03/2024 10:59:55
Temperature,Yes,98,74.03626387177664,01/03/2024 10:59:35
Temperature,Yes,96,79.25471131485337,01/03/2024 10:57:25
Temperature,Yes,93,87.44288992556586,01/03/2024 10:56:30
Temperature,Yes,93,100.98667751357446,01/03/2024 10:56:05
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,73.15119293199595,01/03/2024 10:54:25
Temperature,Yes,98,83.18013105640723,01/03/2024 10:53:45
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,10.402159775116097,01/03/2024 10:46:59
Temperature,Yes,93,79.45376308411383,01/03/2024 10:46:44
Temperature,Yes,96,73.65126120461156,01/03/2024 10:45:06
Temperature,Yes,0,16.82411492310299,01/03/2024 10:45:01
Temperature,Yes,95,72.65646406519004,01/03/2024 10:44:55
Temperature,Yes,4,20.157605615043646,01/03/2024 10:44:42
Temperature,Yes,94,81.50110270867776,01/03/2024 10:44:41
Temperature,Yes,4,17.569142507963992,01/03/2024 10:44:29
Temperature,Yes,94,100.38290498930154,01/03/2024 10:44:27
Temperature,Yes,97,78.09705292547541,01/03/2024 10:44:18
Temperature,Yes,2,11.230102529987532,01/03/2024 10:44:16
Temperature,Yes,2,27.997447047023677,01/03/2024 10:44:14
Temperature,Yes,99,73.18494324865378,01/03/2024 10:44:13
Temperature,Yes,96,117.62890580649221,01/03/2024 10:44:12
Temperature,Yes,0,11.178754752803336,01/03/2024 10:44:10
Temperature,Yes,98,107.71953852235438,01/03/2024 10:44:06
Temperature,Yes,97,80.83970401161815,01/03/2024 10:44:01
Temperature,Yes,93,83.27305032012202,01/03/2024 10:43:51
Temperature,Yes,99,76.10554172446587,01/03/2024 10:43:47
Temperature,Yes,4,12.426636300200865,01/03/2024 10:43:43
Temperature,Yes,3,19.107824429880154,01/03/2024 10:43:41
Temperature,Yes,3,0,01/03/2024 10:43:40
Temperature,Yes,99,71.17396927999644,01/03/2024 10:43:17
Temperature,Yes,1,20.97453057619554,01/03/2024 10:43:09
Temperature,Yes,94,66.9946837467383,01/03/2024 10:42:31
Temperature,Yes,2,29.09562855157519,01/03/2024 10:42:30
Temperature,Yes,92,80.9978293465565,01/03/2024 10:42:01
Temperature,Yes,93,87.53464720815582,01/03/2024 10:41:58
Temperature,Yes,93,70.04423504358832,01/03/2024 10:41:25
Temperature,Yes,99,84.54388796862182,01/03/2024 10:41:13
Temperature,Yes,97,85.21713750556847,01/03/2024 10:40:48
Temperature,Yes,95,70.72581877463674,01/03/2024 10:40:41
Temperature,Yes,1,9.258359095802657,01/03/2024 10:40:30
Temperature,Yes,96,100.80089432088081,01/03/2024 10:40:25
Temperature,Yes,96,63.14766968575561,01/03/2024 10:40:02
Temperature,Yes,1,29.171331981679053,01/03/2024 10:39:28
