ParameterName,IsAnomaly,ActualValue,ExpectedValue,Time
Temperature,Yes,97,82.36582887634167,01/03/2024 10:30:56
Temperature,Yes,3,13.438810442785652,01/03/2024 10:30:41
Temperature,Yes,2,0,01/03/2024 10:30:33
Temperature,Yes,5,24.008579408167165,01/03/2024 10:30:32
Temperature,Yes,99,89.79883143346896,01/03/2024 10:30:25
Temperature,Yes,3,18.946247974978924,01/03/2024 10:30:24
Temperature,Yes,99,76.41610304688714,01/03/2024 10:29:58
Temperature,Yes,98,68.27195329492224,01/03/2024 10:29:54
Temperature,Yes,97,91.12887933042218,01/03/2024 10:29:44
Temperature,Yes,96,72.30488184530658,01/03/2024 10:29:07
Temperature,Yes,98,80.09262933106972,01/03/2024 10:29:05
Temperature,Yes,6,27.31081860970634,01/03/2024 10:28:56
Temperature,Yes,1,7.577324710945267,01/03/2024 10:28:53
Temperature,Yes,0,6.2282217097815575,01/03/2024 10:28:46
Temperature,Yes,5,20.084871876900593,01/03/2024 10:26:41
Temperature,Yes,99,112.75473279620759,01/03/2024 10:26:39
Temperature,Yes,99,70.37432155214064,01/03/2024 10:26:35
Temperature,Yes,98,58.12716734330229,01/03/2024 10:26:22
Temperature,Yes,2,38.42287148158103,01/03/2024 10:25:57
Temperature,Yes,98,79.91188920159573,01/03/2024 10:25:50
Temperature,Yes,3,22.583525787391654,01/03/2024 10:25:43
Temperature,Yes,97,77.53637771695762,01/03/2024 10:25:39
Temperature,Yes,99,78.97524178770853,01/03/2024 10:25:35
Temperature,Yes,1,8.448799312813163,01/03/2024 10:25:28
Temperature,Yes,1,20.193815187075607,01/03/2024 10:25:22
Temperature,Yes,1,10.469647485985483,01/03/2024 10:25:00
Temperature,Yes,99,89.8567774697457,01/03/2024 10:24:52
Temperature,Yes,98,87.90852424029833,01/03/2024 10:24:37
Temperature,Yes,1,18.948646437604292,01/03/2024 11:01:46
Temperature,Yes,95,79.08343029142239,01/03/2024 11:01:31
Temperature,Yes,97,89.88867946038742,01/03/2024 11:00:35
Temperature,Yes,96,106.60113896558624,01/03/2024 10:59:55
Temperature,Yes,98,75.53322674460779,01/03/2024 10:59:35
Temperature,Yes,96,81.05261830916635,01/03/2024 10:57:25
Temperature,Yes,5,14.458216239904502,01/03/2024 10:57:20
Temperature,Yes,5,0,01/03/2024 10:56:50
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,71.58207647296771,01/03/2024 10:54:25
Temperature,Yes,98,81.6531253609964,01/03/2024 10:53:45
Temperature,Yes,5,19.084981927254706,01/03/2024 10:53:40
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,11.994842062120599,01/03/2024 10:46:59
Temperature,Yes,96,72.20675107813834,01/03/2024 10:45:06
Temperature,Yes,0,16.378058387558465,01/03/2024 10:45:01
Temperature,Yes,95,70.84717801708393,01/03/2024 10:44:55
Temperature,Yes,4,22.093052638309196,01/03/2024 10:44:42
Temperature,Yes,3,7.730025756724395,01/03/2024 10:44:39
Temperature,Yes,4,20.347103279313238,01/03/2024 10:44:29
Temperature,Yes,97,80.3864546175505,01/03/2024 10:44:18
Temperature,Yes,2,9.758938285353185,01/03/2024 10:44:16
Temperature,Yes,2,10.24901135173969,01/03/2024 10:44:14
Temperature,Yes,99,88.67774118564006,01/03/2024 10:44:13
Temperature,Yes,96,111.27782593036737,01/03/2024 10:44:12
Temperature,Yes,0,21.49589083873142,01/03/2024 10:44:10
Temperature,Yes,97,73.64288516300283,01/03/2024 10:44:01
Temperature,Yes,93,85.41609869951454,01/03/2024 10:43:51
Temperature,Yes,99,74.19181598461006,01/03/2024 10:43:47
Temperature,Yes,99,71.16733922629504,01/03/2024 10:43:17
Temperature,Yes,1,21.095249048033118,01/03/2024 10:43:09
Temperature,Yes,94,67.5026188947321,01/03/2024 10:42:31
Temperature,Yes,2,28.44736305696543,01/03/2024 10:42:30
Temperature,Yes,92,80.65546013087395,01/03/2024 10:42:01
Temperature,Yes,93,87.07110522978161,01/03/2024 10:41:58
Temperature,Yes,93,70.34897716618393,01/03/2024 10:41:25
Temperature,Yes,99,84.24636468412629,01/03/2024 10:41:13
Temperature,Yes,97,84.92994828665739,01/03/2024 10:40:48
Temperature,Yes,95,71.00803418359722,01/03/2024 10:40:41
Temperature,Yes,1,9.35286290491045,01/03/2024 10:40:30
Temperature,Yes,96,101.06012596899016,01/03/2024 10:40:25
Temperature,Yes,96,63.09874834706999,01/03/2024 10:40:02
Temperature,Yes,1,28.898513201554263,01/03/2024 10:39:28
Temperature,Yes,1,31.116804186917037,01/03/2024 10:39:08
Temperature,Yes,99,72.1730531533461,01/03/2024 10:39:05
Temperature,Yes,99,109.42982361467834,01/03/2024 10:38:37
Temperature,Yes,1,29.097462671930618,01/03/2024 10:38:31
Temperature,Yes,95,101.18214848913419,01/03/2024 10:38:22
Temperature,Yes,2,9.145438485117939,01/03/2024 10:38:20
Temperature,Yes,97,87.9052567951709,01/03/2024 10:38:16
Temperature,Yes,96,91.19437598905353,01/03/2024 10:38:11
Temperature,Yes,1,0,01/03/2024 10:38:09
Temperature,Yes,99,71.35647098902245,01/03/2024 10:38:07
Temperature,Yes,1,11.64686179679023,01/03/2024 10:37:34
Temperature,Yes,95,65.26436327158646,01/03/2024 10:37:31
Temperature,Yes,2,27.980132011819308,01/03/2024 10:37:30
Temperature,Yes,93,108.24177381630108,01/03/2024 10:37:24
Temperature,Yes,96,83.5238245782713,01/03/2024 10:37:23
Temperature,Yes,96,75.39102429951765,01/03/2024 10:36:25
Temperature,Yes,94,56.230289536202235,01/03/2024 10:36:18
Temperature,Yes,99,78.46712364179362,01/03/2024 10:36:04
Temperature,Yes,98,86.36349344223532,01/03/2024 10:35:49
Temperature,Yes,96,81.28831211486832,01/03/2024 10:35:38
Temperature,Yes,1,16.720456699820655,01/03/2024 10:35:29
Temperature,Yes,97,80.07778511758468,01/03/2024 10:35:19
Temperature,Yes,1,0,01/03/2024 10:35:03
Temperature,Yes,1,10.970026735324353,01/03/2024 10:34:43
Temperature,Yes,97,79.03170548132584,01/03/2024 10:34:37
Temperature,Yes,1,18.723467289893723,01/03/2024 10:34:36
Temperature,Yes,99,80.56328840700559,01/03/2024 10:34:12
Temperature,Yes,3,14.587518837850853,01/03/2024 10:34:08
Temperature,Yes,99,75.80880681121802,01/03/2024 10:34:03
Temperature,Yes,97,78.87629920033493,01/03/2024 10:33:50
Temperature,Yes,95,72.13083074591898,01/03/2024 10:33:45
Temperature,Yes,97,79.38769204223986,01/03/2024 10:33:25
Temperature,Yes,98,93.08697330109287,01/03/2024 10:33:21
Temperature,Yes,98,77.34846274901454,01/03/2024 10:33:15
Temperature,Yes,0,17.02088369367346,01/03/2024 10:33:06
Temperature,Yes,2,28.941006982328037,01/03/2024 10:33:04
Temperature,Yes,98,88.2511356002988,01/03/2024 10:32:57
Temperature,Yes,96,74.91189463935207,01/03/2024 10:32:51
Temperature,Yes,2,8.15577109475398,01/03/2024 10:32:43
Temperature,Yes,1,0,01/03/2024 10:32:32
Temperature,Yes,94,65.0550691712688,01/03/2024 10:32:17
Temperature,Yes,97,64.34246899744994,01/03/2024 10:32:15
Temperature,Yes,4,31.3619352075656,01/03/2024 10:32:14
Temperature,Yes,2,0,01/03/2024 10:32:13
Temperature,Yes,4,27.478194894053757,01/03/2024 10:32:03
Temperature,Yes,95,82.43380739941897,01/03/2024 10:31:53
Temperature,Yes,96,83.78087157142765,01/03/2024 10:31:47
Temperature,Yes,98,73.2161310843025,01/03/2024 10:31:41
Temperature,Yes,97,86.9630984511376,01/03/2024 10:31:36
Temperature,Yes,1,15.371089674655988,01/03/2024 10:31:17
Temperature,Yes,97,87.060906925561,01/03/2024 10:30:56
Temperature,Yes,94,103.42300289500125,01/03/2024 10:30:50
Temperature,Yes,3,7.979678603203542,01/03/2024 10:30:41
Temperature,Yes,94,86.5764513401287,01/03/2024 10:30:38
Temperature,Yes,2,0,01/03/2024 10:30:33
Temperature,Yes,99,85.29128231220785,01/03/2024 10:30:25
Temperature,Yes,3,22.453066869087927,01/03/2024 10:30:24
Temperature,Yes,3,8.829422942044205,01/03/2024 10:30:00
Temperature,Yes,99,74.59717462224734,01/03/2024 10:29:58
Temperature,Yes,98,69.97326854073873,01/03/2024 10:29:54
Temperature,Yes,94,79.19063574339499,01/03/2024 10:29:09
Temperature,Yes,96,69.45974115664508,01/03/2024 10:29:07
Temperature,Yes,98,80.73189163996831,01/03/2024 10:29:05
Temperature,Yes,1,7.141308254614785,01/03/2024 10:28:53
Temperature,Yes,94,86.1539312519613,01/03/2024 10:28:45
Temperature,Yes,99,110.75322814422275,01/03/2024 10:26:39
Temperature,Yes,99,72.32704769272856,01/03/2024 10:26:35
Temperature,Yes,98,60.79374804667276,01/03/2024 10:26:22
Temperature,Yes,3,8.999599902756147,01/03/2024 10:26:06
Temperature,Yes,2,36.29325811154705,01/03/2024 10:25:57
Temperature,Yes,98,78.43483803430253,01/03/2024 10:25:50
Temperature,Yes,3,22.03770163600828,01/03/2024 10:25:43
Temperature,Yes,97,78.11608041401027,01/03/2024 10:25:39
Temperature,Yes,99,78.3644025431845,01/03/2024 10:25:35
Temperature,Yes,1,10.535699874991717,01/03/2024 10:25:28
Temperature,Yes,1,20.891432974210957,01/03/2024 10:25:22
Temperature,Yes,1,25.72704159392343,01/03/2024 10:25:00
Temperature,Yes,68,79.69285279478216,01/03/2024 10:24:53
Temperature,Yes,99,22.603568203180608,01/03/2024 10:24:52
Temperature,Yes,8,85.41939020289595,01/03/2024 10:24:44
Temperature,Yes,95,82.85758733287514,01/03/2024 11:01:31
Temperature,Yes,94,67.6715750779761,01/03/2024 11:01:06
Temperature,Yes,97,92.33109499071462,01/03/2024 11:00:35
Temperature,Yes,96,108.16289398077353,01/03/2024 10:59:55
Temperature,Yes,98,74.22724071525872,01/03/2024 10:59:35
Temperature,Yes,96,80.58809651309717,01/03/2024 10:57:25
Temperature,Yes,5,14.392219275632696,01/03/2024 10:57:20
Temperature,Yes,5,0,01/03/2024 10:56:50
Temperature,Yes,93,88.29995231351482,01/03/2024 10:56:30
Temperature,Yes,93,102.28852607854002,01/03/2024 10:56:05
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,71.90056629161776,01/03/2024 10:54:25
Temperature,Yes,98,81.95125604618339,01/03/2024 10:53:45
Temperature,Yes,5,19.017102926313324,01/03/2024 10:53:40
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,11.794386281680042,01/03/2024 10:46:59
Temperature,Yes,93,80.44629816097539,01/03/2024 10:46:44
Temperature,Yes,96,72.51875375578109,01/03/2024 10:45:06
Temperature,Yes,0,16.64600340281172,01/03/2024 10:45:01
Temperature,Yes,95,71.12123185217256,01/03/2024 10:44:55
Temperature,Yes,4,21.775253161568703,01/03/2024 10:44:42
Temperature,Yes,94,80.07433890399187,01/03/2024 10:44:41
Temperature,Yes,3,8.04205145896034,01/03/2024 10:44:39
Temperature,Yes,4,19.191813911523404,01/03/2024 10:44:29
Temperature,Yes,94,99.56259345922037,01/03/2024 10:44:27
Temperature,Yes,97,79.96280876688473,01/03/2024 10:44:18
Temperature,Yes,2,12.030603630060718,01/03/2024 10:44:16
Temperature,Yes,2,26.070815939817482,01/03/2024 10:44:14
Temperature,Yes,99,75.17312838062945,01/03/2024 10:44:13
Temperature,Yes,96,116.73630969104326,01/03/2024 10:44:12
Temperature,Yes,0,13.175847789253915,01/03/2024 10:44:10
Temperature,Yes,98,105.63949196377317,01/03/2024 10:44:06
Temperature,Yes,97,78.40980568101705,01/03/2024 10:44:01
Temperature,Yes,93,83.87992123424888,01/03/2024 10:43:51
Temperature,Yes,99,75.55158857560869,01/03/2024 10:43:47
Temperature,Yes,4,12.90428298485709,01/03/2024 10:43:43
Temperature,Yes,3,23.81347067434953,01/03/2024 10:43:41
Temperature,Yes,3,0,01/03/2024 10:43:40
Temperature,Yes,99,69.03540992293266,01/03/2024 10:43:17
Temperature,Yes,5,33.38001279691247,01/03/2024 10:43:16
Temperature,Yes,1,19.10894465282377,01/03/2024 10:43:09
Temperature,Yes,4,14.450837160372558,01/03/2024 10:42:55
Temperature,Yes,4,20.42210534695245,01/03/2024 10:42:49
Temperature,Yes,94,66.34300571463851,01/03/2024 10:42:31
Temperature,Yes,2,28.562271261676628,01/03/2024 10:42:30
Temperature,Yes,5,22.024449419521684,01/03/2024 10:42:23
Temperature,Yes,93,87.46210393611726,01/03/2024 10:41:58
Temperature,Yes,5,28.072146290261443,01/03/2024 10:41:47
Temperature,Yes,93,70.66985759405824,01/03/2024 10:41:25
Temperature,Yes,5,26.889906805437167,01/03/2024 10:41:24
Temperature,Yes,99,84.02487771933886,01/03/2024 10:41:13
Temperature,Yes,3,16.104410080796185,01/03/2024 10:41:12
Temperature,Yes,97,84.90088285073615,01/03/2024 10:40:48
Temperature,Yes,95,70.03996285927664,01/03/2024 10:40:41
Temperature,Yes,1,7.885606867114857,01/03/2024 10:40:30
Temperature,Yes,5,12.467295530173576,01/03/2024 10:40:14
Temperature,Yes,4,29.48225074076638,01/03/2024 10:40:08
Temperature,Yes,4,31.617450047924354,01/03/2024 10:40:03
Temperature,Yes,96,74.0434316615953,01/03/2024 10:40:02
Temperature,Yes,1,27.550297528877703,01/03/2024 10:39:28
Temperature,Yes,1,32.91108167440164,01/03/2024 10:39:08
Temperature,Yes,99,74.97797838897844,01/03/2024 10:39:05
Temperature,Yes,99,106.87390751190026,01/03/2024 10:38:37
Temperature,Yes,1,26.994711687203846,01/03/2024 10:38:31
Temperature,Yes,95,101.79556008114135,01/03/2024 10:38:22
Temperature,Yes,97,90.27078648706119,01/03/2024 10:38:16
Temperature,Yes,1,0,01/03/2024 10:38:09
Temperature,Yes,99,69.15025823876395,01/03/2024 10:38:07
Temperature,Yes,1,12.926726199046541,01/03/2024 10:37:34
Temperature,Yes,95,67.56994183031082,01/03/2024 10:37:31
Temperature,Yes,93,106.36527848240961,01/03/2024 10:37:24
Temperature,Yes,96,85.84550842159733,01/03/2024 10:37:23
Temperature,Yes,97,92.9579342600066,01/03/2024 10:37:11
Temperature,Yes,96,73.29784795311026,01/03/2024 10:36:25
Temperature,Yes,94,58.5363468062908,01/03/2024 10:36:18
Temperature,Yes,99,77.32135799347957,01/03/2024 10:36:04
Temperature,Yes,98,88.99022827597692,01/03/2024 10:35:49
Temperature,Yes,96,69.15982885801169,01/03/2024 10:35:38
Temperature,Yes,1,21.74002978942699,01/03/2024 10:35:29
Temperature,Yes,97,80.56530012953723,01/03/2024 10:35:19
Temperature,Yes,1,0,01/03/2024 10:35:03
Temperature,Yes,1,10.29823237800483,01/03/2024 10:34:43
Temperature,Yes,97,77.36502985127615,01/03/2024 10:34:37
Temperature,Yes,1,20.38762378075991,01/03/2024 10:34:36
Temperature,Yes,93,97.51275980561171,01/03/2024 10:34:31
Temperature,Yes,99,82.06644948031936,01/03/2024 10:34:12
Temperature,Yes,99,77.27761315509254,01/03/2024 10:34:03
Temperature,Yes,97,79.79518104878684,01/03/2024 10:33:50
Temperature,Yes,95,72.05185847116272,01/03/2024 10:33:45
Temperature,Yes,92,85.41878030204941,01/03/2024 10:33:31
Temperature,Yes,97,79.2807022823953,01/03/2024 10:33:25
Temperature,Yes,98,93.23082153087643,01/03/2024 10:33:21
Temperature,Yes,98,78.72668371536142,01/03/2024 10:33:15
Temperature,Yes,92,71.19700172572769,01/03/2024 10:33:13
Temperature,Yes,0,15.843359327949159,01/03/2024 10:33:06
Temperature,Yes,98,88.62589608769518,01/03/2024 10:32:57
Temperature,Yes,96,76.31105285776067,01/03/2024 10:32:51
Temperature,Yes,93,86.97055190170535,01/03/2024 10:32:41
Temperature,Yes,1,0,01/03/2024 10:32:32
Temperature,Yes,94,65.96587887901232,01/03/2024 10:32:17
Temperature,Yes,97,62.75932516893902,01/03/2024 10:32:15
Temperature,Yes,95,84.03389347180259,01/03/2024 10:31:53
Temperature,Yes,96,83.60854227379406,01/03/2024 10:31:47
Temperature,Yes,98,76.49610443200676,01/03/2024 10:31:41
Temperature,Yes,97,89.78326716882252,01/03/2024 10:31:36
Temperature,Yes,92,59.35524074960892,01/03/2024 10:31:29
Temperature,Yes,1,15.706353428727633,01/03/2024 10:31:17
Temperature,Yes,6,18.282530441861777,01/03/2024 10:31:02
Temperature,Yes,97,85.67661079548229,01/03/2024 10:30:56
Temperature,Yes,94,103.03405844240848,01/03/2024 10:30:50
Temperature,Yes,3,9.237554053437293,01/03/2024 10:30:41
Temperature,Yes,94,86.92178281889692,01/03/2024 10:30:38
Temperature,Yes,2,0,01/03/2024 10:30:33
Temperature,Yes,5,26.264503609780018,01/03/2024 10:30:32
Temperature,Yes,99,86.46247487173898,01/03/2024 10:30:25
Temperature,Yes,3,21.052062180139792,01/03/2024 10:30:24
Temperature,Yes,3,7.4745511937064535,01/03/2024 10:30:00
Temperature,Yes,99,74.62155106295523,01/03/2024 10:29:58
Temperature,Yes,98,69.98407367955525,01/03/2024 10:29:54
Temperature,Yes,94,78.78997354147067,01/03/2024 10:29:09
Temperature,Yes,96,70.6667140091287,01/03/2024 10:29:07
Temperature,Yes,98,81.16846428693441,01/03/2024 10:29:05
Temperature,Yes,6,25.44543161458072,01/03/2024 10:28:56
Temperature,Yes,1,6.595890220543227,01/03/2024 10:28:53
Temperature,Yes,0,5.7279394557980865,01/03/2024 10:28:46
Temperature,Yes,94,85.53473877361546,01/03/2024 10:28:45
Temperature,Yes,5,20.64933202672538,01/03/2024 10:26:41
Temperature,Yes,99,110.9676399482532,01/03/2024 10:26:39
Temperature,Yes,99,72.15730757712012,01/03/2024 10:26:35
Temperature,Yes,98,59.86736060647939,01/03/2024 10:26:22
Temperature,Yes,3,8.23270242855472,01/03/2024 10:26:06
Temperature,Yes,2,37.57475709025135,01/03/2024 10:25:57
Temperature,Yes,98,77.93988198495424,01/03/2024 10:25:50
Temperature,Yes,3,23.350743487852768,01/03/2024 10:25:43
Temperature,Yes,97,76.75844906659536,01/03/2024 10:25:39
Temperature,Yes,99,79.76715406008523,01/03/2024 10:25:35
Temperature,Yes,1,9.659391747165524,01/03/2024 10:25:28
Temperature,Yes,1,19.338330760299105,01/03/2024 10:25:22
Temperature,Yes,1,7.309728974545308,01/03/2024 10:25:00
Temperature,Yes,99,86.04053548144782,01/03/2024 10:24:52
Temperature,Yes,98,82.6848904740286,01/03/2024 10:24:37
Temperature,Yes,4,23.56764026022711,01/03/2024 11:03:01
Temperature,Yes,95,83.99935347105816,01/03/2024 11:01:31
Temperature,Yes,94,68.6217680024138,01/03/2024 11:01:06
Temperature,Yes,96,108.66245044426654,01/03/2024 10:59:55
Temperature,Yes,98,73.774167065926,01/03/2024 10:59:35
Temperature,Yes,96,79.41297899103478,01/03/2024 10:57:25
Temperature,Yes,5,15.070580790559928,01/03/2024 10:57:20
Temperature,Yes,5,0,01/03/2024 10:56:50
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,73.02848047470037,01/03/2024 10:54:25
Temperature,Yes,98,83.06872259937347,01/03/2024 10:53:45
Temperature,Yes,5,18.211083588714736,01/03/2024 10:53:40
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,11.039305116574779,01/03/2024 10:46:59
Temperature,Yes,96,71.63991909044071,01/03/2024 10:45:06
Temperature,Yes,0,14.342121620921416,01/03/2024 10:45:01
Temperature,Yes,95,71.17084520755496,01/03/2024 10:44:55
Temperature,Yes,94,76.87232536300681,01/03/2024 10:44:41
Temperature,Yes,98,103.90985478200601,01/03/2024 10:44:26
Temperature,Yes,97,82.20922561192565,01/03/2024 10:44:18
Temperature,Yes,2,12.546531856505805,01/03/2024 10:44:16
Temperature,Yes,2,24.01040282980536,01/03/2024 10:44:14
Temperature,Yes,99,76.99577663386673,01/03/2024 10:44:13
Temperature,Yes,96,116.1637665948721,01/03/2024 10:44:12
Temperature,Yes,0,15.075471428077755,01/03/2024 10:44:10
Temperature,Yes,98,103.88076340354911,01/03/2024 10:44:06
Temperature,Yes,97,76.79489021932847,01/03/2024 10:44:01
Temperature,Yes,93,84.31450986924311,01/03/2024 10:43:51
Temperature,Yes,99,75.18943910893675,01/03/2024 10:43:47
Temperature,Yes,99,70.1760528323053,01/03/2024 10:43:17
Temperature,Yes,1,20.188638587436333,01/03/2024 10:43:09
Temperature,Yes,94,67.1743280628937,01/03/2024 10:42:31
Temperature,Yes,2,28.228724706146323,01/03/2024 10:42:30
Temperature,Yes,93,86.98174810671875,01/03/2024 10:41:58
Temperature,Yes,93,70.71382605612668,01/03/2024 10:41:25
Temperature,Yes,99,83.9175268273657,01/03/2024 10:41:13
Temperature,Yes,97,84.66710459227804,01/03/2024 10:40:48
Temperature,Yes,95,70.88324371549751,01/03/2024 10:40:41
Temperature,Yes,1,8.921587113765334,01/03/2024 10:40:30
Temperature,Yes,96,100.896237075715,01/03/2024 10:40:25
Temperature,Yes,96,63.557396772144195,01/03/2024 10:40:02
Temperature,Yes,1,28.836855964546707,01/03/2024 10:39:28
Temperature,Yes,1,31.124214739214857,01/03/2024 10:39:08
Temperature,Yes,99,71.79872623847099,01/03/2024 10:39:05
Temperature,Yes,99,109.90000741019911,01/03/2024 10:38:37
Temperature,Yes,1,29.203432917226873,01/03/2024 10:38:31
Temperature,Yes,95,101.51287783733298,01/03/2024 10:38:22
Temperature,Yes,2,9.682201535885945,01/03/2024 10:38:20
Temperature,Yes,97,87.34995812819857,01/03/2024 10:38:16
Temperature,Yes,96,91.01016044219654,01/03/2024 10:38:11
Temperature,Yes,1,0,01/03/2024 10:38:09
Temperature,Yes,99,71.55832279964403,01/03/2024 10:38:07
Temperature,Yes,1,11.927561167190781,01/03/2024 10:37:34
Temperature,Yes,95,64.85406984315607,01/03/2024 10:37:31
Temperature,Yes,2,27.703132682685673,01/03/2024 10:37:30
Temperature,Yes,93,109.17407726537458,01/03/2024 10:37:24
Temperature,Yes,96,83.0481810944404,01/03/2024 10:37:23
Temperature,Yes,96,74.6678287632445,01/03/2024 10:36:25
Temperature,Yes,94,53.54689735557751,01/03/2024 10:36:18
Temperature,Yes,99,74.46548577348713,01/03/2024 10:36:04
Temperature,Yes,98,91.91944783371272,01/03/2024 10:35:49
Temperature,Yes,3,0,01/03/2024 10:35:45
Temperature,Yes,96,71.23648307628602,01/03/2024 10:35:38
Temperature,Yes,1,19.77829139453867,01/03/2024 10:35:29
Temperature,Yes,97,80.82636318895015,01/03/2024 10:35:19
Temperature,Yes,1,0,01/03/2024 10:35:03
Temperature,Yes,1,10.454820565165033,01/03/2024 10:34:43
Temperature,Yes,97,78.5596789071514,01/03/2024 10:34:37
Temperature,Yes,1,19.396217586988598,01/03/2024 10:34:36
Temperature,Yes,99,81.06512677259481,01/03/2024 10:34:12
Temperature,Yes,3,14.106703064851471,01/03/2024 10:34:08
Temperature,Yes,99,76.27005469693178,01/03/2024 10:34:03
Temperature,Yes,97,79.26220409742628,01/03/2024 10:33:50
Temperature,Yes,95,72.27853146006399,01/03/2024 10:33:45
Temperature,Yes,97,79.21393954958866,01/03/2024 10:33:25
Temperature,Yes,98,93.26518232496365,01/03/2024 10:33:21
Temperature,Yes,98,77.64519798281064,01/03/2024 10:33:15
Temperature,Yes,0,16.69002758053086,01/03/2024 10:33:06
Temperature,Yes,2,28.993868167300107,01/03/2024 10:33:04
Temperature,Yes,98,88.452502276447,01/03/2024 10:32:57
Temperature,Yes,96,75.15300157153351,01/03/2024 10:32:51
Temperature,Yes,2,8.380398280673823,01/03/2024 10:32:43
Temperature,Yes,93,86.63269433557389,01/03/2024 10:32:41
Temperature,Yes,1,0,01/03/2024 10:32:32
Temperature,Yes,94,65.28656126004664,01/03/2024 10:32:17
Temperature,Yes,97,64.17024204440376,01/03/2024 10:32:15
Temperature,Yes,4,31.647582052882438,01/03/2024 10:32:14
Temperature,Yes,2,0,01/03/2024 10:32:13
Temperature,Yes,4,27.6296970910737,01/03/2024 10:32:03
Temperature,Yes,95,82.68075090313714,01/03/2024 10:31:53
Temperature,Yes,96,83.86825629390847,01/03/2024 10:31:47
Temperature,Yes,98,73.47797737333303,01/03/2024 10:31:41
Temperature,Yes,97,87.2198363451677,01/03/2024 10:31:36
Temperature,Yes,1,15.615519685639757,01/03/2024 10:31:17
Temperature,Yes,97,87.34188603319187,01/03/2024 10:30:56
Temperature,Yes,94,103.45540596601421,01/03/2024 10:30:50
Temperature,Yes,3,7.762493197570143,01/03/2024 10:30:41
Temperature,Yes,94,86.56512248189587,01/03/2024 10:30:38
Temperature,Yes,2,0,01/03/2024 10:30:33
Temperature,Yes,99,85.08729335351074,01/03/2024 10:30:25
Temperature,Yes,3,22.754914781000714,01/03/2024 10:30:24
Temperature,Yes,3,9.149199017842106,01/03/2024 10:30:00
Temperature,Yes,99,74.66555682993004,01/03/2024 10:29:58
Temperature,Yes,98,69.89571107534941,01/03/2024 10:29:54
Temperature,Yes,94,79.39688993930841,01/03/2024 10:29:09
Temperature,Yes,96,69.08474331563484,01/03/2024 10:29:07
Temperature,Yes,98,80.51013918920034,01/03/2024 10:29:05
Temperature,Yes,1,7.415755811275723,01/03/2024 10:28:53
Temperature,Yes,94,86.4700747656854,01/03/2024 10:28:45
Temperature,Yes,99,110.71846058349573,01/03/2024 10:26:39
Temperature,Yes,99,72.34935332295721,01/03/2024 10:26:35
Temperature,Yes,98,61.317529702793365,01/03/2024 10:26:22
Temperature,Yes,3,9.68811835205068,01/03/2024 10:26:06
Temperature,Yes,2,34.850001754176176,01/03/2024 10:25:57
Temperature,Yes,98,78.45160007791767,01/03/2024 10:25:50
Temperature,Yes,99,92.08375397656715,01/03/2024 10:25:45
Temperature,Yes,3,18.880909711196818,01/03/2024 10:25:43
Temperature,Yes,90,9.738525467209211,01/03/2024 10:25:32
Temperature,Yes,47,28.887649906133916,01/03/2024 10:25:06
Temperature,Yes,30,43.36539204078818,01/03/2024 10:24:56
Temperature,Yes,37,8.264478239681102,01/03/2024 10:24:46
Temperature,Yes,85,20.104194544884862,01/03/2024 10:24:41
Temperature,Yes,4,10.900223722331091,01/03/2024 11:03:01
Temperature,Yes,98,92.6296447859521,01/03/2024 11:02:11
Temperature,Yes,95,80.64546136820115,01/03/2024 11:01:31
Temperature,Yes,94,65.52261962198081,01/03/2024 11:01:06
Temperature,Yes,97,92.14786423615449,01/03/2024 11:00:35
Temperature,Yes,96,108.09911518044613,01/03/2024 10:59:55
Temperature,Yes,98,74.24829652400174,01/03/2024 10:59:35
Temperature,Yes,96,81.42949915847542,01/03/2024 10:57:25
Temperature,Yes,5,13.707532824468041,01/03/2024 10:57:20
Temperature,Yes,5,0,01/03/2024 10:56:50
Temperature,Yes,93,88.69327947990513,01/03/2024 10:56:30
Temperature,Yes,93,102.97203854784173,01/03/2024 10:56:05
Temperature,Yes,4,0,01/03/2024 10:54:45
Temperature,Yes,96,71.35408849798246,01/03/2024 10:54:25
Temperature,Yes,98,81.44802985406147,01/03/2024 10:53:45
Temperature,Yes,5,19.538442868602672,01/03/2024 10:53:40
Temperature,Yes,2,0,01/03/2024 10:47:44
Temperature,Yes,0,12.17760418279245,01/03/2024 10:46:59
Temperature,Yes,93,80.66511578326175,01/03/2024 10:46:44
Temperature,Yes,96,72.19200777346373,01/03/2024 10:45:06
Temperature,Yes,0,16.535591199736103,01/03/2024 10:45:01
Temperature,Yes,95,70.77227375133948,01/03/2024 10:44:55
Temperature,Yes,4,22.110245397831832,01/03/2024 10:44:42
Temperature,Yes,94,79.73313728509525,01/03/2024 10:44:41
Temperature,Yes,3,8.168548172646272,01/03/2024 10:44:39
Temperature,Yes,4,19.53994921841585,01/03/2024 10:44:29
Temperature,Yes,94,99.46245906068623,01/03/2024 10:44:27
Temperature,Yes,97,80.27028695128392,01/03/2024 10:44:18
